run,prompt_tokens,completion_tokens,latency_s,model,dataset,timestamp,imputed,source_log
frs_bins,1366.0,34.0,1.048,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,2380.0,34.0,1.318,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,2096.0,34.0,1.368,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,2115.0,34.0,1.374,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,2610.0,34.0,1.146,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,1597.0,34.0,0.897,DS-R1-1.5B,GPQA,2026-03-24 22:28:15,False,reasoning_confidence_bins_run.log
frs_bins,2148.0,34.0,0.993,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,1776.0,34.0,0.884,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,2116.0,34.0,1.018,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,2137.0,34.0,1.027,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,2066.0,34.0,1.516,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,1484.0,34.0,1.511,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,1584.0,34.0,1.185,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,2633.0,34.0,1.015,DS-R1-1.5B,GPQA,2026-03-24 22:28:16,False,reasoning_confidence_bins_run.log
frs_bins,1624.0,34.0,0.995,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2030.0,34.0,1.448,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2008.0,34.0,1.15,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2318.0,34.0,1.237,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2277.0,34.0,1.304,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,1997.0,34.0,1.665,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2676.0,34.0,1.056,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,2382.0,34.0,1.027,DS-R1-1.5B,GPQA,2026-03-24 22:28:17,False,reasoning_confidence_bins_run.log
frs_bins,1597.0,34.0,0.89,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,2092.0,34.0,0.849,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,1944.0,34.0,1.02,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,1760.0,34.0,0.93,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,1740.0,34.0,1.062,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,1706.0,34.0,1.144,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,1957.0,34.0,0.908,DS-R1-1.5B,GPQA,2026-03-24 22:28:18,False,reasoning_confidence_bins_run.log
frs_bins,2317.0,34.0,1.056,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,2076.0,34.0,1.45,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,1674.0,34.0,1.206,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,2012.0,34.0,1.093,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,1818.0,34.0,1.235,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,2065.0,34.0,1.0,DS-R1-1.5B,GPQA,2026-03-24 22:28:19,False,reasoning_confidence_bins_run.log
frs_bins,3239.0,34.0,1.164,DS-R1-1.5B,GPQA,2026-03-24 22:28:20,False,reasoning_confidence_bins_run.log
frs_bins,1717.0,34.0,1.16,DS-R1-1.5B,GPQA,2026-03-24 22:28:20,False,reasoning_confidence_bins_run.log
frs_bins,1864.0,34.0,1.151,DS-R1-1.5B,GPQA,2026-03-24 22:28:20,False,reasoning_confidence_bins_run.log
frs_bins,1775.0,34.0,1.138,DS-R1-1.5B,GPQA,2026-03-24 22:28:20,False,reasoning_confidence_bins_run.log
frs_bins,1606.0,34.0,0.944,DS-R1-1.5B,GPQA,2026-03-24 22:28:20,False,reasoning_confidence_bins_run.log
frs_bins,1676.0,34.0,0.924,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1747.0,34.0,1.225,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1881.0,34.0,1.099,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1629.0,34.0,1.021,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1935.0,34.0,1.476,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,3199.0,34.0,1.486,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1914.0,34.0,1.632,DS-R1-1.5B,GPQA,2026-03-24 22:28:21,False,reasoning_confidence_bins_run.log
frs_bins,1711.0,34.0,1.348,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,2177.0,34.0,1.154,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,1984.0,34.0,1.254,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,1505.0,34.0,1.183,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,2996.0,34.0,1.211,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,2055.0,34.0,1.128,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,1679.0,34.0,1.209,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,1911.0,34.0,1.143,DS-R1-1.5B,GPQA,2026-03-24 22:28:22,False,reasoning_confidence_bins_run.log
frs_bins,2472.0,34.0,1.07,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,3023.0,34.0,1.118,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,1775.0,34.0,1.111,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,1591.0,34.0,1.153,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,1573.0,34.0,1.231,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,2277.0,34.0,1.322,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,2142.0,34.0,1.083,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,1661.0,34.0,1.483,DS-R1-1.5B,GPQA,2026-03-24 22:28:23,False,reasoning_confidence_bins_run.log
frs_bins,2110.0,34.0,1.026,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1830.0,34.0,1.022,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1933.0,34.0,1.068,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1800.0,34.0,1.153,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1754.0,34.0,1.048,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1825.0,34.0,1.018,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1612.0,34.0,0.973,DS-R1-1.5B,GPQA,2026-03-24 22:28:24,False,reasoning_confidence_bins_run.log
frs_bins,1640.0,34.0,1.046,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1780.0,34.0,1.184,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1578.0,34.0,1.068,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1760.0,34.0,1.153,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1899.0,34.0,1.238,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1752.0,34.0,2.042,DS-R1-1.5B,GPQA,2026-03-24 22:28:25,False,reasoning_confidence_bins_run.log
frs_bins,1793.0,34.0,1.153,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,2034.0,34.0,1.169,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,2308.0,34.0,1.038,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,3149.0,34.0,1.111,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,2093.0,34.0,0.949,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,1603.0,34.0,0.869,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,1619.0,34.0,0.976,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,1756.0,34.0,1.045,DS-R1-1.5B,GPQA,2026-03-24 22:28:26,False,reasoning_confidence_bins_run.log
frs_bins,1598.0,34.0,1.067,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,2092.0,34.0,0.961,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,2100.0,34.0,1.446,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,1725.0,34.0,0.986,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,1668.0,34.0,0.995,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,1560.0,34.0,1.166,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,2036.0,34.0,0.894,DS-R1-1.5B,GPQA,2026-03-24 22:28:27,False,reasoning_confidence_bins_run.log
frs_bins,1575.0,34.0,1.415,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,1753.0,34.0,0.936,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,1716.0,34.0,1.458,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,1860.0,34.0,1.13,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,1579.0,34.0,1.014,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,1868.0,34.0,1.304,DS-R1-1.5B,GPQA,2026-03-24 22:28:28,False,reasoning_confidence_bins_run.log
frs_bins,2155.0,34.0,1.356,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1713.0,34.0,0.916,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1629.0,34.0,1.044,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1624.0,34.0,1.724,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1945.0,34.0,1.015,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1664.0,34.0,0.941,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,2334.0,34.0,0.989,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,1660.0,34.0,1.057,DS-R1-1.5B,GPQA,2026-03-24 22:28:29,False,reasoning_confidence_bins_run.log
frs_bins,3234.0,34.0,1.022,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,2556.0,34.0,0.846,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1756.0,34.0,0.812,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1548.0,34.0,0.815,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1730.0,34.0,1.076,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1721.0,34.0,1.018,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1620.0,34.0,1.298,DS-R1-1.5B,GPQA,2026-03-24 22:28:30,False,reasoning_confidence_bins_run.log
frs_bins,1874.0,34.0,1.378,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1498.0,34.0,0.97,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1792.0,34.0,1.269,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1632.0,34.0,1.203,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1486.0,34.0,0.991,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1630.0,34.0,1.077,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,2059.0,34.0,0.951,DS-R1-1.5B,GPQA,2026-03-24 22:28:31,False,reasoning_confidence_bins_run.log
frs_bins,1628.0,34.0,1.094,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,1475.0,34.0,0.883,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,1583.0,34.0,0.938,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,3322.0,34.0,2.169,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,1560.0,34.0,0.895,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,1508.0,34.0,0.965,DS-R1-1.5B,GPQA,2026-03-24 22:28:32,False,reasoning_confidence_bins_run.log
frs_bins,1952.0,34.0,1.107,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1965.0,34.0,1.245,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1704.0,34.0,0.867,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1746.0,34.0,1.021,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1440.0,34.0,0.934,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1777.0,34.0,1.29,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1826.0,34.0,1.384,DS-R1-1.5B,GPQA,2026-03-24 22:28:33,False,reasoning_confidence_bins_run.log
frs_bins,1522.0,34.0,1.236,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1943.0,34.0,0.987,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1550.0,34.0,1.126,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1618.0,34.0,1.189,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1654.0,34.0,1.192,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,2239.0,34.0,1.135,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1901.0,34.0,0.929,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,1457.0,34.0,0.878,DS-R1-1.5B,GPQA,2026-03-24 22:28:34,False,reasoning_confidence_bins_run.log
frs_bins,2941.0,34.0,0.956,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1598.0,34.0,0.921,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1456.0,34.0,1.08,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1940.0,34.0,0.924,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,3405.0,34.0,1.057,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1619.0,34.0,1.225,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1738.0,34.0,1.498,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1580.0,34.0,1.122,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,1822.0,34.0,0.873,DS-R1-1.5B,GPQA,2026-03-24 22:28:35,False,reasoning_confidence_bins_run.log
frs_bins,3112.0,34.0,0.961,DS-R1-1.5B,GPQA,2026-03-24 22:28:36,False,reasoning_confidence_bins_run.log
frs_bins,1779.0,34.0,0.997,DS-R1-1.5B,GPQA,2026-03-24 22:28:36,False,reasoning_confidence_bins_run.log
frs_bins,1840.0,34.0,0.991,DS-R1-1.5B,GPQA,2026-03-24 22:28:36,False,reasoning_confidence_bins_run.log
frs_bins,2022.0,34.0,0.973,DS-R1-1.5B,GPQA,2026-03-24 22:28:36,False,reasoning_confidence_bins_run.log
frs_bins,1362.0,34.0,1.406,DS-R1-1.5B,GPQA,2026-03-24 22:28:36,False,reasoning_confidence_bins_run.log
frs_bins,1867.0,34.0,1.28,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1833.0,34.0,1.643,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1659.0,34.0,1.149,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1700.0,34.0,1.074,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1760.0,34.0,0.941,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,2339.0,34.0,0.921,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1643.0,34.0,1.091,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1620.0,34.0,1.003,DS-R1-1.5B,GPQA,2026-03-24 22:28:37,False,reasoning_confidence_bins_run.log
frs_bins,1609.0,34.0,0.928,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1678.0,34.0,1.102,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1784.0,34.0,1.187,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1885.0,34.0,0.981,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,2050.0,34.0,0.943,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1674.0,34.0,1.066,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1653.0,34.0,1.19,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,2014.0,34.0,1.045,DS-R1-1.5B,GPQA,2026-03-24 22:28:38,False,reasoning_confidence_bins_run.log
frs_bins,1393.0,34.0,1.106,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1793.0,34.0,1.032,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1933.0,34.0,1.04,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1924.0,34.0,1.197,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,3262.0,34.0,1.032,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1662.0,34.0,0.906,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1854.0,34.0,1.296,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1626.0,34.0,1.248,DS-R1-1.5B,GPQA,2026-03-24 22:28:39,False,reasoning_confidence_bins_run.log
frs_bins,1777.0,34.0,0.955,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,1620.0,34.0,1.291,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,3208.0,34.0,1.124,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,1603.0,34.0,0.907,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,2331.0,34.0,1.166,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,3084.0,34.0,1.068,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,1835.0,34.0,0.983,DS-R1-1.5B,GPQA,2026-03-24 22:28:40,False,reasoning_confidence_bins_run.log
frs_bins,1663.0,34.0,0.875,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1707.0,34.0,0.783,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1473.0,34.0,0.825,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1689.0,34.0,1.526,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1866.0,34.0,1.074,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1855.0,34.0,1.096,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,3073.0,34.0,1.171,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1820.0,34.0,1.07,DS-R1-1.5B,GPQA,2026-03-24 22:28:41,False,reasoning_confidence_bins_run.log
frs_bins,1539.0,34.0,0.926,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1581.0,34.0,0.977,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1688.0,34.0,1.126,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1674.0,34.0,1.009,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,3425.0,34.0,1.152,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1695.0,34.0,1.018,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1642.0,34.0,0.891,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1663.0,34.0,0.941,DS-R1-1.5B,GPQA,2026-03-24 22:28:42,False,reasoning_confidence_bins_run.log
frs_bins,1419.0,34.0,0.906,DS-R1-1.5B,GPQA,2026-03-24 22:28:43,False,reasoning_confidence_bins_run.log
frs_bins,1696.0,34.0,0.917,DS-R1-1.5B,GPQA,2026-03-24 22:28:43,False,reasoning_confidence_bins_run.log
frs_bins,1875.0,34.0,0.852,DS-R1-1.5B,GPQA,2026-03-24 22:28:43,False,reasoning_confidence_bins_run.log
frs_bins,3074.0,34.0,1.034,DS-R1-1.5B,GPQA,2026-03-24 22:28:43,False,reasoning_confidence_bins_run.log
frs_bins,1436.0,34.0,1.155,DS-R1-1.5B,GPQA,2026-03-24 22:28:43,False,reasoning_confidence_bins_run.log
frs_bins,1560.0,34.0,0.981,DS-R1-1.5B,GSM8K,2026-03-24 22:28:53,False,reasoning_confidence_bins_run.log
frs_bins,1636.0,34.0,0.99,DS-R1-1.5B,GSM8K,2026-03-24 22:28:53,False,reasoning_confidence_bins_run.log
frs_bins,1525.0,34.0,1.0,DS-R1-1.5B,GSM8K,2026-03-24 22:28:53,False,reasoning_confidence_bins_run.log
frs_bins,1443.0,34.0,0.999,DS-R1-1.5B,GSM8K,2026-03-24 22:28:53,False,reasoning_confidence_bins_run.log
frs_bins,1411.0,34.0,1.018,DS-R1-1.5B,GSM8K,2026-03-24 22:28:53,False,reasoning_confidence_bins_run.log
